type,client,tx,amount
withdrawal,63,8454,2.0
withdrawal,20,8455,1.55
deposit,31,8456,6.0
deposit,87,8457,3.0
deposit,50,8458,7.6499999999999995
withdrawal,40,8459,1.55
deposit,49,8460,3.0
withdrawal,60,8461,2.0
withdrawal,35,8462,1.55
withdrawal,51,8463,1.55
withdrawal,84,8464,1.0
withdrawal,9,8465,2.0
withdrawal,71,8466,2.0
withdrawal,31,8467,2.55
withdrawal,75,8468,2.0
deposit,46,8469,7.6499999999999995
withdrawal,49,8470,1.0
deposit,65,8471,6.0
deposit,83,8472,6.0
deposit,70,8473,4.65
deposit,1,8474,7.6499999999999995
withdrawal,96,8475,1.55
deposit,64,8476,6.0
deposit,10,8477,3.0
deposit,51,8478,4.65
deposit,75,8479,4.65
deposit,4,8480,7.6499999999999995
deposit,21,8481,7.6499999999999995
withdrawal,71,8482,1.0
deposit,37,8483,3.0
withdrawal,7,8484,1.0
deposit,1,8485,7.6499999999999995
deposit,59,8486,3.0
deposit,10,8487,6.0
withdrawal,81,8488,2.0
withdrawal,69,8489,2.0
withdrawal,52,8490,1.0
withdrawal,50,8491,2.0
deposit,61,8492,6.0
deposit,71,8493,6.0
deposit,14,8494,6.0
withdrawal,52,8495,2.0
deposit,82,8496,4.65
deposit,46,8497,3.0
deposit,29,8498,3.0
deposit,19,8499,7.6499999999999995
withdrawal,36,8500,2.0
deposit,79,8501,7.6499999999999995
deposit,83,8502,6.0
deposit,49,8503,6.0
withdrawal,13,8504,2.55
deposit,67,8505,6.0
withdrawal,9,8506,1.55
deposit,82,8507,7.6499999999999995
deposit,6,8508,6.0
deposit,42,8509,4.65
deposit,82,8510,4.65
withdrawal,44,8511,2.55
deposit,20,8512,6.0
deposit,92,8513,7.6499999999999995
deposit,7,8514,6.0
withdrawal,1,8515,1.0
withdrawal,71,8516,1.55
withdrawal,43,8517,1.0
withdrawal,78,8518,1.0
withdrawal,34,8519,2.0
deposit,7,8520,3.0
deposit,89,8521,3.0
deposit,74,8522,3.0
deposit,70,8523,4.65
deposit,49,8524,7.6499999999999995
deposit,23,8525,7.6499999999999995
deposit,10,8526,3.0
deposit,75,8527,7.6499999999999995
deposit,92,8528,4.65
withdrawal,14,8529,1.55
withdrawal,15,8530,2.0
deposit,59,8531,3.0
withdrawal,92,8532,1.0
deposit,93,8533,6.0
withdrawal,33,8534,2.0
deposit,45,8535,4.65
withdrawal,18,8536,2.0
deposit,8,8537,7.6499999999999995
deposit,44,8538,3.0
deposit,57,8539,7.6499999999999995
withdrawal,30,8540,2.55
withdrawal,10,8541,2.55
deposit,94,8542,3.0
deposit,50,8543,6.0
deposit,86,8544,4.65
deposit,16,8545,4.65
withdrawal,31,8546,2.0
withdrawal,79,8547,1.0
withdrawal,73,8548,2.55
withdrawal,36,8549,2.55
withdrawal,74,8550,2.0
withdrawal,43,8551,2.55
withdrawal,57,8552,2.0
deposit,61,8553,7.6499999999999995
withdrawal,27,8554,2.0
deposit,9,8555,4.65
withdrawal,72,8556,2.55
withdrawal,24,8557,2.55
withdrawal,99,8558,1.55
withdrawal,35,8559,1.55
withdrawal,13,8560,1.0
withdrawal,69,8561,1.0
deposit,92,8562,3.0
withdrawal,87,8563,1.0
withdrawal,9,8564,1.55
deposit,58,8565,6.0
withdrawal,32,8566,1.0
deposit,32,8567,7.6499999999999995
withdrawal,9,8568,2.55
withdrawal,63,8569,2.0
withdrawal,76,8570,1.55
deposit,19,8571,6.0
deposit,59,8572,3.0
withdrawal,86,8573,1.0
withdrawal,7,8574,2.55
withdrawal,39,8575,2.55
withdrawal,62,8576,2.55
deposit,39,8577,6.0
withdrawal,43,8578,2.55
deposit,30,8579,7.6499999999999995
withdrawal,92,8580,1.55
deposit,4,8581,4.65
deposit,54,8582,6.0
deposit,78,8583,7.6499999999999995
deposit,48,8584,3.0
deposit,48,8585,7.6499999999999995
withdrawal,26,8586,1.55
deposit,5,8587,6.0
deposit,97,8588,6.0
withdrawal,72,8589,1.0
withdrawal,65,8590,1.0
deposit,84,8591,7.6499999999999995
deposit,72,8592,3.0
withdrawal,19,8593,2.55
withdrawal,56,8594,1.0
withdrawal,86,8595,1.55
deposit,8,8596,4.65
deposit,68,8597,7.6499999999999995
withdrawal,91,8598,1.55
deposit,91,8599,7.6499999999999995
deposit,32,8600,4.65
withdrawal,52,8601,2.55
deposit,76,8602,3.0
deposit,19,8603,3.0
deposit,98,8604,3.0
withdrawal,78,8605,2.0
withdrawal,26,8606,1.0
deposit,30,8607,3.0
withdrawal,97,8608,2.55
deposit,28,8609,6.0
withdrawal,84,8610,1.0
deposit,74,8611,7.6499999999999995
withdrawal,35,8612,1.0
deposit,70,8613,7.6499999999999995
withdrawal,63,8614,1.0
deposit,7,8615,6.0
deposit,44,8616,6.0
withdrawal,60,8617,1.55
withdrawal,18,8618,1.0
deposit,62,8619,3.0
withdrawal,99,8620,1.0
withdrawal,69,8621,1.0
withdrawal,90,8622,2.55
deposit,41,8623,6.0
withdrawal,31,8624,1.0
withdrawal,95,8625,1.0
withdrawal,92,8626,2.0
deposit,57,8627,3.0
deposit,78,8628,3.0
deposit,85,8629,4.65
withdrawal,50,8630,2.55
withdrawal,20,8631,2.0
deposit,34,8632,6.0
withdrawal,45,8633,1.0
deposit,38,8634,6.0
deposit,51,8635,3.0
withdrawal,99,8636,1.0
deposit,37,8637,7.6499999999999995
withdrawal,88,8638,2.55
deposit,36,8639,6.0
withdrawal,73,8640,2.55
withdrawal,67,8641,2.55
deposit,1,8642,3.0
withdrawal,52,8643,2.55
deposit,52,8644,3.0
withdrawal,73,8645,1.55
deposit,32,8646,7.6499999999999995
deposit,12,8647,7.6499999999999995
withdrawal,21,8648,1.55
withdrawal,55,8649,2.0
withdrawal,64,8650,1.55
deposit,96,8651,4.65
withdrawal,83,8652,1.0
deposit,64,8653,6.0
deposit,93,8654,6.0
withdrawal,14,8655,2.55
withdrawal,77,8656,1.0
deposit,75,8657,4.65
deposit,16,8658,7.6499999999999995
deposit,10,8659,4.65
withdrawal,73,8660,1.0
deposit,77,8661,6.0
deposit,77,8662,3.0
withdrawal,27,8663,2.55
withdrawal,28,8664,2.55
deposit,62,8665,7.6499999999999995
deposit,88,8666,6.0
withdrawal,46,8667,1.0
withdrawal,16,8668,1.55
withdrawal,74,8669,1.0
withdrawal,56,8670,1.55
deposit,61,8671,6.0
withdrawal,20,8672,1.0
withdrawal,63,8673,1.55
withdrawal,67,8674,2.55
deposit,85,8675,3.0
deposit,93,8676,4.65
deposit,64,8677,6.0
withdrawal,98,8678,2.0
deposit,78,8679,4.65
deposit,62,8680,3.0
withdrawal,23,8681,1.55
deposit,78,8682,4.65
deposit,68,8683,3.0
withdrawal,56,8684,1.55
withdrawal,28,8685,1.0
withdrawal,57,8686,1.55
deposit,48,8687,4.65
withdrawal,51,8688,1.55
withdrawal,88,8689,1.0
deposit,69,8690,4.65
deposit,82,8691,7.6499999999999995
withdrawal,40,8692,1.0
withdrawal,38,8693,1.55
withdrawal,5,8694,1.55
withdrawal,74,8695,1.55
deposit,30,8696,6.0
deposit,74,8697,3.0
withdrawal,85,8698,1.55
deposit,86,8699,4.65
deposit,49,8700,6.0
withdrawal,42,8701,2.55
withdrawal,99,8702,1.0
deposit,60,8703,6.0
deposit,45,8704,4.65
deposit,74,8705,6.0
deposit,76,8706,4.65
deposit,82,8707,3.0
withdrawal,76,8708,2.55
withdrawal,21,8709,2.0
withdrawal,20,8710,2.55
withdrawal,22,8711,2.55
deposit,44,8712,4.65
withdrawal,2,8713,2.0
withdrawal,18,8714,1.0
withdrawal,2,8715,1.55
withdrawal,73,8716,2.0
deposit,13,8717,4.65
withdrawal,90,8718,1.55
deposit,86,8719,6.0
deposit,92,8720,7.6499999999999995
deposit,83,8721,3.0
withdrawal,82,8722,2.55
withdrawal,58,8723,1.55
deposit,55,8724,3.0
withdrawal,13,8725,2.55
deposit,32,8726,4.65
withdrawal,52,8727,2.0
deposit,81,8728,3.0
deposit,59,8729,6.0
withdrawal,10,8730,1.0
withdrawal,19,8731,2.55
withdrawal,16,8732,1.0
deposit,22,8733,3.0
deposit,24,8734,4.65
withdrawal,35,8735,2.0
deposit,7,8736,4.65
withdrawal,26,8737,1.0
withdrawal,51,8738,2.0
withdrawal,56,8739,2.0
withdrawal,67,8740,1.55
withdrawal,70,8741,2.0
withdrawal,58,8742,1.0
withdrawal,62,8743,1.55
withdrawal,47,8744,2.55
deposit,7,8745,7.6499999999999995
withdrawal,32,8746,2.55
withdrawal,15,8747,1.55
withdrawal,35,8748,2.55
withdrawal,29,8749,2.55
deposit,58,8750,6.0
deposit,96,8751,3.0
deposit,57,8752,6.0
deposit,89,8753,4.65
withdrawal,69,8754,2.0
deposit,81,8755,3.0
withdrawal,29,8756,1.0
deposit,55,8757,6.0
withdrawal,82,8758,1.55
withdrawal,61,8759,1.0
withdrawal,15,8760,1.0
deposit,96,8761,6.0
deposit,25,8762,4.65
withdrawal,44,8763,2.0
deposit,30,8764,7.6499999999999995
deposit,64,8765,6.0
deposit,17,8766,7.6499999999999995
deposit,1,8767,3.0
withdrawal,81,8768,1.0
deposit,3,8769,6.0
deposit,91,8770,7.6499999999999995
deposit,7,8771,6.0
withdrawal,9,8772,2.55
deposit,23,8773,7.6499999999999995
deposit,39,8774,4.65
deposit,88,8775,7.6499999999999995
withdrawal,21,8776,2.55
withdrawal,53,8777,1.55
deposit,30,8778,4.65
deposit,58,8779,7.6499999999999995
deposit,60,8780,6.0
withdrawal,14,8781,2.0
withdrawal,99,8782,1.0
deposit,43,8783,6.0
deposit,66,8784,3.0
deposit,50,8785,4.65
deposit,43,8786,7.6499999999999995
withdrawal,49,8787,2.0
deposit,82,8788,6.0
deposit,67,8789,7.6499999999999995
deposit,22,8790,6.0
deposit,77,8791,4.65
withdrawal,55,8792,2.55
withdrawal,70,8793,1.0
deposit,3,8794,6.0
withdrawal,17,8795,1.55
withdrawal,74,8796,1.55
withdrawal,87,8797,1.55
withdrawal,76,8798,1.55
deposit,59,8799,3.0
withdrawal,85,8800,2.0
deposit,94,8801,3.0
withdrawal,90,8802,1.55
withdrawal,28,8803,1.0
deposit,42,8804,3.0
deposit,99,8805,3.0
deposit,37,8806,3.0
deposit,85,8807,7.6499999999999995
withdrawal,82,8808,2.55
withdrawal,21,8809,1.0
withdrawal,84,8810,1.0
deposit,4,8811,6.0
withdrawal,12,8812,2.0
withdrawal,38,8813,2.0
deposit,29,8814,3.0
deposit,5,8815,7.6499999999999995
withdrawal,18,8816,1.0
deposit,95,8817,3.0
withdrawal,35,8818,1.55
deposit,67,8819,6.0
deposit,77,8820,4.65
deposit,82,8821,6.0
withdrawal,49,8822,2.0
withdrawal,69,8823,2.0
deposit,55,8824,4.65
deposit,11,8825,3.0
withdrawal,28,8826,1.0
deposit,39,8827,6.0
deposit,58,8828,7.6499999999999995
deposit,4,8829,6.0
withdrawal,95,8830,1.0
withdrawal,54,8831,1.0
withdrawal,26,8832,2.0
withdrawal,31,8833,1.0
withdrawal,88,8834,1.0
withdrawal,76,8835,2.0
deposit,91,8836,3.0
withdrawal,64,8837,2.0
withdrawal,75,8838,1.0
withdrawal,3,8839,1.55
withdrawal,66,8840,1.0
withdrawal,63,8841,1.55
withdrawal,85,8842,2.55
withdrawal,68,8843,2.55
deposit,36,8844,4.65
deposit,21,8845,4.65
withdrawal,68,8846,1.55
deposit,2,8847,3.0
withdrawal,22,8848,2.0
withdrawal,9,8849,1.55
withdrawal,96,8850,2.0
withdrawal,37,8851,2.55
withdrawal,6,8852,2.55
withdrawal,76,8853,2.0
deposit,89,8854,3.0
deposit,67,8855,3.0
deposit,18,8856,3.0
deposit,84,8857,3.0
withdrawal,31,8858,1.55
withdrawal,97,8859,2.0
deposit,60,8860,4.65
withdrawal,1,8861,1.0
withdrawal,99,8862,2.55
deposit,66,8863,6.0
withdrawal,57,8864,1.55
deposit,61,8865,4.65
withdrawal,1,8866,2.55
deposit,70,8867,3.0
withdrawal,34,8868,2.0
withdrawal,60,8869,1.0
withdrawal,67,8870,1.55
deposit,72,8871,6.0
withdrawal,59,8872,2.55
withdrawal,67,8873,2.55
deposit,93,8874,7.6499999999999995
withdrawal,14,8875,2.55
deposit,22,8876,4.65
deposit,57,8877,4.65
withdrawal,39,8878,2.0
withdrawal,23,8879,2.55
deposit,62,8880,3.0
withdrawal,42,8881,2.55
deposit,67,8882,7.6499999999999995
withdrawal,42,8883,1.55
withdrawal,96,8884,2.55
withdrawal,81,8885,2.0
withdrawal,5,8886,2.0
withdrawal,27,8887,2.55
deposit,32,8888,6.0
deposit,85,8889,6.0
deposit,82,8890,4.65
deposit,5,8891,3.0
withdrawal,28,8892,1.55
withdrawal,97,8893,2.0
deposit,16,8894,6.0
deposit,89,8895,6.0
withdrawal,80,8896,1.0
withdrawal,82,8897,2.55
withdrawal,2,8898,2.0
withdrawal,80,8899,1.0
deposit,38,8900,7.6499999999999995
withdrawal,81,8901,1.55
withdrawal,18,8902,1.55
withdrawal,92,8903,2.55
withdrawal,17,8904,1.55
withdrawal,12,8905,1.55
deposit,17,8906,3.0
withdrawal,45,8907,1.55
deposit,25,8908,7.6499999999999995
deposit,52,8909,7.6499999999999995
withdrawal,98,8910,2.0
withdrawal,87,8911,1.55
deposit,93,8912,6.0
deposit,31,8913,7.6499999999999995
withdrawal,51,8914,2.55
withdrawal,41,8915,2.0
withdrawal,31,8916,1.0
withdrawal,93,8917,1.0
deposit,46,8918,7.6499999999999995
withdrawal,51,8919,2.55
withdrawal,66,8920,2.55
withdrawal,25,8921,2.55
withdrawal,70,8922,2.0
deposit,69,8923,6.0
deposit,83,8924,3.0
withdrawal,66,8925,1.55
deposit,15,8926,3.0
withdrawal,41,8927,2.55
withdrawal,24,8928,1.55
deposit,16,8929,6.0
withdrawal,25,8930,2.55
deposit,16,8931,7.6499999999999995
deposit,76,8932,7.6499999999999995
deposit,89,8933,6.0
deposit,58,8934,6.0
withdrawal,4,8935,1.0
withdrawal,65,8936,2.55
withdrawal,58,8937,1.0
deposit,32,8938,7.6499999999999995
withdrawal,62,8939,1.55
deposit,12,8940,4.65
deposit,80,8941,6.0
withdrawal,85,8942,2.55
withdrawal,17,8943,2.0
withdrawal,12,8944,2.0
deposit,51,8945,4.65
deposit,3,8946,6.0
withdrawal,72,8947,1.55
withdrawal,24,8948,2.55
withdrawal,70,8949,1.55
deposit,33,8950,4.65
withdrawal,28,8951,2.55
withdrawal,10,8952,2.55
withdrawal,3,8953,2.0
deposit,16,8954,7.6499999999999995
deposit,88,8955,7.6499999999999995
deposit,6,8956,3.0
deposit,87,8957,3.0
deposit,90,8958,6.0
deposit,88,8959,6.0
deposit,2,8960,7.6499999999999995
deposit,29,8961,7.6499999999999995
deposit,88,8962,6.0
deposit,28,8963,3.0
deposit,81,8964,6.0
withdrawal,10,8965,2.55
deposit,39,8966,3.0
withdrawal,32,8967,1.0
deposit,37,8968,6.0
deposit,97,8969,7.6499999999999995
withdrawal,75,8970,1.0
withdrawal,91,8971,2.55
deposit,7,8972,6.0
deposit,15,8973,7.6499999999999995
withdrawal,59,8974,2.55
withdrawal,63,8975,1.55
deposit,56,8976,7.6499999999999995
deposit,88,8977,4.65
withdrawal,78,8978,1.55
withdrawal,21,8979,1.55
deposit,10,8980,7.6499999999999995
withdrawal,49,8981,2.0
deposit,85,8982,7.6499999999999995
deposit,83,8983,3.0
withdrawal,31,8984,1.0
deposit,94,8985,3.0
deposit,86,8986,7.6499999999999995
deposit,39,8987,3.0
withdrawal,50,8988,2.0
deposit,54,8989,3.0
deposit,32,8990,7.6499999999999995
withdrawal,28,8991,2.55
withdrawal,92,8992,1.0
deposit,73,8993,7.6499999999999995
withdrawal,83,8994,1.55
deposit,72,8995,3.0
deposit,97,8996,6.0
deposit,67,8997,7.6499999999999995
deposit,99,8998,6.0
deposit,63,8999,4.65
deposit,77,9000,3.0
deposit,9,9001,4.65
withdrawal,11,9002,2.0
withdrawal,43,9003,2.0
deposit,97,9004,7.6499999999999995
withdrawal,4,9005,1.55
deposit,15,9006,4.65
deposit,80,9007,4.65
deposit,62,9008,3.0
withdrawal,25,9009,1.55
withdrawal,52,9010,2.0
withdrawal,3,9011,2.0
withdrawal,90,9012,1.55
withdrawal,2,9013,1.55
deposit,26,9014,7.6499999999999995
withdrawal,25,9015,1.0
deposit,68,9016,4.65
deposit,7,9017,3.0
withdrawal,14,9018,2.55
deposit,85,9019,4.65
withdrawal,81,9020,2.0
deposit,53,9021,7.6499999999999995
deposit,60,9022,7.6499999999999995
deposit,99,9023,3.0
withdrawal,76,9024,1.0
withdrawal,43,9025,2.0
deposit,64,9026,7.6499999999999995
deposit,83,9027,7.6499999999999995
withdrawal,21,9028,2.0
withdrawal,61,9029,1.55
deposit,55,9030,4.65
withdrawal,87,9031,2.55
deposit,83,9032,3.0
withdrawal,30,9033,2.0
withdrawal,54,9034,1.0
withdrawal,8,9035,2.0
deposit,54,9036,4.65
withdrawal,23,9037,1.55
deposit,73,9038,7.6499999999999995
withdrawal,26,9039,1.55
deposit,71,9040,3.0
withdrawal,97,9041,2.55
withdrawal,67,9042,1.0
deposit,24,9043,4.65
withdrawal,94,9044,2.0
deposit,11,9045,3.0
withdrawal,49,9046,2.55
deposit,65,9047,6.0
deposit,67,9048,6.0
withdrawal,9,9049,1.55
deposit,56,9050,3.0
withdrawal,15,9051,1.0
deposit,70,9052,6.0
deposit,69,9053,4.65
deposit,72,9054,7.6499999999999995
deposit,74,9055,7.6499999999999995
withdrawal,37,9056,1.0
withdrawal,18,9057,2.55
withdrawal,37,9058,2.0
deposit,41,9059,7.6499999999999995
deposit,58,9060,4.65
deposit,16,9061,3.0
withdrawal,1,9062,1.55
withdrawal,51,9063,1.55
deposit,75,9064,3.0
withdrawal,57,9065,2.0
deposit,23,9066,7.6499999999999995
withdrawal,10,9067,2.55
withdrawal,97,9068,2.55
withdrawal,63,9069,2.0
deposit,24,9070,4.65
withdrawal,24,9071,1.0
withdrawal,28,9072,1.0
deposit,51,9073,7.6499999999999995
deposit,85,9074,7.6499999999999995
withdrawal,36,9075,1.55
deposit,74,9076,4.65
deposit,56,9077,7.6499999999999995
deposit,7,9078,3.0
withdrawal,11,9079,1.55
deposit,9,9080,4.65
withdrawal,55,9081,2.55
deposit,79,9082,7.6499999999999995
withdrawal,4,9083,1.0
deposit,6,9084,7.6499999999999995
withdrawal,23,9085,2.0
withdrawal,66,9086,1.0
withdrawal,11,9087,2.55
deposit,16,9088,6.0
deposit,21,9089,6.0
deposit,29,9090,6.0
deposit,90,9091,3.0
deposit,6,9092,3.0
deposit,13,9093,4.65
withdrawal,31,9094,1.0
withdrawal,82,9095,1.55
withdrawal,26,9096,2.55
deposit,22,9097,4.65
withdrawal,22,9098,1.55
withdrawal,97,9099,2.0
deposit,7,9100,7.6499999999999995
withdrawal,33,9101,1.55
deposit,66,9102,6.0
deposit,11,9103,7.6499999999999995
deposit,32,9104,6.0
deposit,64,9105,7.6499999999999995
deposit,33,9106,7.6499999999999995
deposit,81,9107,7.6499999999999995
withdrawal,84,9108,2.55
deposit,26,9109,3.0
withdrawal,67,9110,2.55
withdrawal,48,9111,1.0
deposit,91,9112,7.6499999999999995
withdrawal,51,9113,2.55
withdrawal,63,9114,2.0
withdrawal,56,9115,2.55
deposit,34,9116,4.65
withdrawal,49,9117,1.0
withdrawal,84,9118,1.55
deposit,54,9119,6.0
withdrawal,83,9120,2.0
withdrawal,64,9121,1.0
deposit,11,9122,3.0
withdrawal,82,9123,2.0
withdrawal,74,9124,1.0
deposit,99,9125,6.0
deposit,88,9126,7.6499999999999995
withdrawal,10,9127,2.55
withdrawal,85,9128,2.0
withdrawal,96,9129,1.55
deposit,73,9130,4.65
deposit,58,9131,6.0
withdrawal,12,9132,1.55
withdrawal,89,9133,1.0
deposit,5,9134,7.6499999999999995
deposit,13,9135,4.65
withdrawal,35,9136,1.55
deposit,97,9137,4.65
withdrawal,42,9138,2.55
deposit,14,9139,7.6499999999999995
deposit,95,9140,3.0
deposit,59,9141,4.65
withdrawal,99,9142,2.0
withdrawal,17,9143,2.0
deposit,38,9144,6.0
deposit,79,9145,7.6499999999999995
deposit,55,9146,3.0
withdrawal,95,9147,1.55
withdrawal,98,9148,2.0
withdrawal,1,9149,1.55
deposit,8,9150,3.0
withdrawal,97,9151,2.0
deposit,20,9152,7.6499999999999995
deposit,1,9153,6.0
withdrawal,42,9154,1.55
deposit,94,9155,7.6499999999999995
deposit,51,9156,4.65
withdrawal,29,9157,2.55
withdrawal,22,9158,2.55
withdrawal,90,9159,1.0
deposit,96,9160,6.0
deposit,16,9161,4.65
withdrawal,82,9162,1.0
withdrawal,18,9163,1.55
deposit,96,9164,4.65
deposit,66,9165,3.0
deposit,91,9166,6.0
withdrawal,18,9167,1.0
deposit,55,9168,6.0
deposit,32,9169,3.0
withdrawal,64,9170,1.0
withdrawal,34,9171,2.55
deposit,66,9172,4.65
deposit,37,9173,6.0
deposit,78,9174,3.0
deposit,47,9175,7.6499999999999995
deposit,71,9176,7.6499999999999995
withdrawal,78,9177,2.55
deposit,68,9178,4.65
withdrawal,13,9179,2.55
withdrawal,95,9180,1.0
deposit,62,9181,3.0
deposit,19,9182,4.65
withdrawal,70,9183,1.55
withdrawal,85,9184,1.55
deposit,85,9185,6.0
withdrawal,35,9186,2.0
deposit,74,9187,6.0
deposit,54,9188,3.0
withdrawal,21,9189,2.0
withdrawal,74,9190,2.0
deposit,47,9191,7.6499999999999995
withdrawal,52,9192,2.0
deposit,84,9193,6.0
deposit,7,9194,7.6499999999999995
withdrawal,56,9195,1.55
deposit,13,9196,3.0
withdrawal,34,9197,1.0
withdrawal,42,9198,2.55
deposit,82,9199,4.65
withdrawal,90,9200,2.55
deposit,85,9201,6.0
deposit,92,9202,7.6499999999999995
withdrawal,99,9203,1.55
deposit,21,9204,4.65
deposit,49,9205,6.0
deposit,71,9206,3.0
deposit,3,9207,3.0
withdrawal,49,9208,1.55
withdrawal,11,9209,2.55
deposit,71,9210,6.0
deposit,55,9211,3.0
deposit,10,9212,7.6499999999999995
deposit,67,9213,4.65
deposit,62,9214,7.6499999999999995
deposit,75,9215,6.0
withdrawal,52,9216,1.55
withdrawal,1,9217,2.55
withdrawal,64,9218,2.55
deposit,52,9219,4.65
withdrawal,10,9220,2.0
withdrawal,83,9221,2.0
deposit,84,9222,6.0
withdrawal,79,9223,1.0
deposit,69,9224,7.6499999999999995
deposit,19,9225,4.65
withdrawal,89,9226,2.0
withdrawal,56,9227,2.55
withdrawal,93,9228,1.55
deposit,90,9229,3.0
deposit,73,9230,6.0
deposit,8,9231,3.0
deposit,6,9232,7.6499999999999995
withdrawal,33,9233,1.0
withdrawal,84,9234,1.55
deposit,42,9235,6.0
deposit,43,9236,3.0
withdrawal,73,9237,2.55
withdrawal,9,9238,1.0
deposit,58,9239,6.0
withdrawal,13,9240,1.0
withdrawal,24,9241,1.55
withdrawal,74,9242,1.0
withdrawal,7,9243,2.0
deposit,79,9244,3.0
withdrawal,17,9245,2.55
withdrawal,18,9246,1.0
deposit,7,9247,7.6499999999999995
deposit,73,9248,4.65
withdrawal,31,9249,2.55
deposit,39,9250,3.0
deposit,83,9251,7.6499999999999995
deposit,24,9252,3.0
deposit,96,9253,3.0
withdrawal,12,9254,1.55
withdrawal,20,9255,1.0
deposit,34,9256,6.0
withdrawal,5,9257,1.0
withdrawal,10,9258,1.0
withdrawal,86,9259,2.0
deposit,15,9260,7.6499999999999995
deposit,20,9261,3.0
deposit,64,9262,3.0
deposit,29,9263,7.6499999999999995
deposit,87,9264,6.0
withdrawal,11,9265,2.0
deposit,29,9266,7.6499999999999995
deposit,30,9267,7.6499999999999995
withdrawal,36,9268,2.0
withdrawal,54,9269,1.55
withdrawal,26,9270,2.0
withdrawal,16,9271,2.55
deposit,93,9272,6.0
deposit,52,9273,7.6499999999999995
withdrawal,39,9274,2.0
withdrawal,89,9275,2.0
withdrawal,27,9276,1.55
withdrawal,33,9277,1.55
withdrawal,71,9278,1.0
deposit,79,9279,4.65
deposit,31,9280,3.0
deposit,91,9281,3.0
withdrawal,7,9282,1.55
withdrawal,24,9283,1.0
withdrawal,19,9284,1.55
deposit,34,9285,7.6499999999999995
deposit,39,9286,7.6499999999999995
deposit,25,9287,7.6499999999999995
deposit,67,9288,3.0
deposit,72,9289,6.0
deposit,96,9290,3.0
withdrawal,93,9291,1.55
deposit,63,9292,6.0
deposit,69,9293,6.0
withdrawal,28,9294,1.0
deposit,54,9295,6.0
withdrawal,98,9296,2.0
deposit,19,9297,7.6499999999999995
deposit,11,9298,6.0
deposit,81,9299,4.65
withdrawal,45,9300,1.55
deposit,18,9301,7.6499999999999995
deposit,16,9302,4.65
withdrawal,85,9303,1.0
deposit,68,9304,6.0
withdrawal,52,9305,1.0
withdrawal,61,9306,1.0
withdrawal,78,9307,1.55
deposit,1,9308,3.0
deposit,74,9309,7.6499999999999995
deposit,93,9310,3.0
deposit,75,9311,4.65
withdrawal,95,9312,2.55
withdrawal,53,9313,1.55
deposit,77,9314,4.65
deposit,17,9315,4.65
withdrawal,13,9316,2.0
deposit,20,9317,3.0
withdrawal,47,9318,1.0
withdrawal,91,9319,2.0
deposit,13,9320,3.0
withdrawal,97,9321,1.0
deposit,27,9322,4.65
withdrawal,67,9323,2.0
withdrawal,47,9324,1.0
deposit,19,9325,7.6499999999999995
withdrawal,19,9326,2.0
deposit,19,9327,6.0
deposit,39,9328,7.6499999999999995
withdrawal,63,9329,1.55
deposit,76,9330,3.0
deposit,4,9331,3.0
deposit,72,9332,7.6499999999999995
deposit,52,9333,3.0
deposit,22,9334,7.6499999999999995
deposit,70,9335,3.0
withdrawal,63,9336,2.55
withdrawal,27,9337,2.0
deposit,21,9338,4.65
deposit,83,9339,7.6499999999999995
deposit,58,9340,6.0
withdrawal,85,9341,2.0
withdrawal,30,9342,2.55
withdrawal,75,9343,1.0
deposit,99,9344,3.0
deposit,42,9345,4.65
deposit,50,9346,3.0
deposit,57,9347,4.65
deposit,61,9348,6.0
withdrawal,61,9349,1.0
withdrawal,64,9350,2.0
withdrawal,12,9351,2.55
deposit,37,9352,3.0
withdrawal,12,9353,2.55
deposit,93,9354,6.0
deposit,17,9355,3.0
deposit,13,9356,3.0
deposit,22,9357,7.6499999999999995
withdrawal,99,9358,1.0
withdrawal,93,9359,1.55
deposit,78,9360,6.0
deposit,52,9361,6.0
withdrawal,27,9362,1.55
withdrawal,6,9363,1.55
withdrawal,50,9364,1.0
withdrawal,19,9365,1.55
deposit,58,9366,4.65
withdrawal,31,9367,1.55
deposit,19,9368,4.65
withdrawal,66,9369,2.0
deposit,15,9370,4.65
withdrawal,92,9371,2.0
deposit,62,9372,6.0
withdrawal,29,9373,1.0
withdrawal,57,9374,2.0
withdrawal,22,9375,1.0
deposit,26,9376,7.6499999999999995
withdrawal,78,9377,1.0
withdrawal,48,9378,2.55
withdrawal,38,9379,2.0
deposit,96,9380,4.65
deposit,83,9381,7.6499999999999995
withdrawal,79,9382,1.55
withdrawal,49,9383,1.55
deposit,47,9384,6.0
deposit,46,9385,7.6499999999999995
deposit,24,9386,7.6499999999999995
deposit,1,9387,3.0
withdrawal,95,9388,1.0
deposit,65,9389,6.0
withdrawal,33,9390,1.55
deposit,77,9391,7.6499999999999995
deposit,44,9392,6.0
withdrawal,42,9393,1.55
withdrawal,27,9394,2.55
deposit,27,9395,3.0
withdrawal,67,9396,1.55
